Etc/UTC,Open,High,Low,Close,Volume
2021-06-03T00:00:00+00:00,109.595,109.649,109.565,109.611,2157470000
2021-06-03T01:00:00+00:00,109.609,109.69,109.604,109.65,2320850000
2021-06-03T02:00:00+00:00,109.65,109.69,109.636,109.68,1658000000
2021-06-03T03:00:00+00:00,109.68,109.693,109.656,109.677,893590000
2021-06-03T04:00:00+00:00,109.678,109.724,109.675,109.714,1280050000
2021-06-03T05:00:00+00:00,109.714,109.775,109.714,109.767,1486460000
2021-06-03T06:00:00+00:00,109.766,109.817,109.752,109.785,2750850000
2021-06-03T07:00:00+00:00,109.788,109.839,109.737,109.835,4089290000
2021-06-03T08:00:00+00:00,109.835,109.845,109.741,109.791,3895150000
2021-06-03T09:00:00+00:00,109.791,109.809,109.736,109.762,2824720000
2021-06-03T10:00:00+00:00,109.764,109.766,109.624,109.764,4549460000
2021-06-03T11:00:00+00:00,109.765,109.819,109.729,109.794,3663930000
2021-06-03T12:00:00+00:00,109.796,109.985,109.764,109.961,9934180000
2021-06-03T13:00:00+00:00,109.962,110.16,109.93,110.098,9050380000
2021-06-03T14:00:00+00:00,110.102,110.22,110.04,110.168,7578910000
2021-06-03T15:00:00+00:00,110.168,110.312,110.148,110.287,4113500000
2021-06-03T16:00:00+00:00,110.287,110.314,110.236,110.274,3128910000
2021-06-03T17:00:00+00:00,110.274,110.301,110.239,110.269,2501080000
2021-06-03T18:00:00+00:00,110.271,110.309,110.245,110.309,1938470000
2021-06-03T19:00:00+00:00,110.309,110.309,110.247,110.271,1232400000
2021-06-03T20:00:00+00:00,110.272,110.32,110.271,110.276,923510000
2021-06-03T21:00:00+00:00,110.276,110.301,110.264,110.295,165140000
2021-06-03T22:00:00+00:00,110.295,110.329,110.293,110.295,634230000
2021-06-03T23:00:00+00:00,110.294,110.3,110.245,110.29,720370000
2021-06-04T00:00:00+00:00,110.291,110.328,110.196,110.228,4731700000
2021-06-04T01:00:00+00:00,110.23,110.235,110.141,110.215,3621060000
2021-06-04T02:00:00+00:00,110.216,110.226,110.147,110.167,2628820000
2021-06-04T03:00:00+00:00,110.167,110.235,110.155,110.235,1616040000
2021-06-04T04:00:00+00:00,110.234,110.272,110.213,110.264,1505580000
2021-06-04T05:00:00+00:00,110.265,110.283,110.232,110.274,1396490000
2021-06-04T06:00:00+00:00,110.274,110.279,110.205,110.205,2999630000
2021-06-04T07:00:00+00:00,110.206,110.23,110.162,110.182,4165400000
2021-06-04T08:00:00+00:00,110.181,110.204,110.134,110.141,2915370000
2021-06-04T09:00:00+00:00,110.142,110.177,110.1,110.114,2719160000
2021-06-04T10:00:00+00:00,110.114,110.163,110.102,110.141,2054610000
2021-06-04T11:00:00+00:00,110.142,110.165,110.088,110.101,2349680000
2021-06-04T12:00:00+00:00,110.101,110.133,109.724,109.758,14439700000
2021-06-04T13:00:00+00:00,109.758,109.772,109.484,109.504,9845310000
2021-06-04T14:00:00+00:00,109.505,109.546,109.363,109.513,7558580000
2021-06-04T15:00:00+00:00,109.511,109.528,109.423,109.429,3592480000
2021-06-04T16:00:00+00:00,109.431,109.508,109.426,109.493,2398190000
2021-06-04T17:00:00+00:00,109.493,109.536,109.49,109.502,1567920000
2021-06-04T18:00:00+00:00,109.504,109.535,109.497,109.504,1249660000
2021-06-04T19:00:00+00:00,109.509,109.559,109.496,109.502,1534840000
2021-06-04T20:00:00+00:00,109.503,109.542,109.471,109.476,862110000
2021-06-06T21:00:00+00:00,109.58,109.58,109.411,109.491,779150000
2021-06-06T22:00:00+00:00,109.509,109.596,109.473,109.588,682590000
2021-06-06T23:00:00+00:00,109.583,109.635,109.571,109.619,722820000
2021-06-07T00:00:00+00:00,109.618,109.637,109.471,109.576,4611450000
2021-06-07T01:00:00+00:00,109.578,109.617,109.546,109.574,2976910000
2021-06-07T02:00:00+00:00,109.575,109.612,109.506,109.575,3238480000
2021-06-07T03:00:00+00:00,109.574,109.586,109.541,109.565,2662010000
2021-06-07T04:00:00+00:00,109.565,109.573,109.381,109.427,2837730000
2021-06-07T05:00:00+00:00,109.426,109.525,109.426,109.523,1378080000
2021-06-07T06:00:00+00:00,109.523,109.564,109.443,109.545,3552440000
2021-06-07T07:00:00+00:00,109.544,109.592,109.417,109.421,4443270000
2021-06-07T08:00:00+00:00,109.423,109.497,109.35,109.366,4338880000
2021-06-07T09:00:00+00:00,109.364,109.457,109.364,109.432,2512300000
2021-06-07T10:00:00+00:00,109.431,109.483,109.397,109.414,2138530000
2021-06-07T11:00:00+00:00,109.415,109.427,109.249,109.3,4269870000
2021-06-07T12:00:00+00:00,109.301,109.363,109.243,109.283,4261350000
2021-06-07T13:00:00+00:00,109.285,109.298,109.187,109.201,4787320000
2021-06-07T14:00:00+00:00,109.202,109.315,109.192,109.277,4938700000
2021-06-07T15:00:00+00:00,109.281,109.305,109.232,109.258,2342340000
2021-06-07T16:00:00+00:00,109.259,109.3,109.245,109.281,1359960000
2021-06-07T17:00:00+00:00,109.279,109.299,109.243,109.254,805800000
2021-06-07T18:00:00+00:00,109.25,109.265,109.232,109.256,666200000
2021-06-07T19:00:00+00:00,109.256,109.267,109.23,109.245,646420000
2021-06-07T20:00:00+00:00,109.245,109.27,109.238,109.238,613750000
2021-06-07T21:00:00+00:00,109.238,109.266,109.23,109.245,9699310000
2021-06-07T22:00:00+00:00,109.245,109.269,109.239,109.255,851280000
2021-06-07T23:00:00+00:00,109.254,109.283,109.252,109.273,731680000
2021-06-08T00:00:00+00:00,109.272,109.441,109.198,109.382,5162710000
2021-06-08T01:00:00+00:00,109.382,109.422,109.354,109.395,2798730000
2021-06-08T02:00:00+00:00,109.395,109.422,109.338,109.362,3024890000
2021-06-08T03:00:00+00:00,109.364,109.42,109.361,109.419,1817960000
2021-06-08T04:00:00+00:00,109.419,109.431,109.395,109.412,960200000
2021-06-08T05:00:00+00:00,109.412,109.486,109.407,109.481,1251000000
2021-06-08T06:00:00+00:00,109.475,109.476,109.405,109.451,2919320000
2021-06-08T07:00:00+00:00,109.451,109.537,109.388,109.522,4163050000
2021-06-08T08:00:00+00:00,109.522,109.548,109.478,109.483,3796780000
2021-06-08T09:00:00+00:00,109.485,109.55,109.473,109.534,2552640000
2021-06-08T10:00:00+00:00,109.536,109.558,109.364,109.469,5305680000
2021-06-08T11:00:00+00:00,109.469,109.499,109.39,109.406,3742300000
2021-06-08T12:00:00+00:00,109.407,109.427,109.271,109.394,6226910000
2021-06-08T13:00:00+00:00,109.397,109.5,109.325,109.445,6323220000
2021-06-08T14:00:00+00:00,109.443,109.511,109.369,109.435,5812340000
2021-06-08T15:00:00+00:00,109.436,109.501,109.432,109.468,2552380000
2021-06-08T16:00:00+00:00,109.47,109.493,109.464,109.493,1410940000
2021-06-08T17:00:00+00:00,109.497,109.514,109.472,109.49,1291490000
2021-06-08T18:00:00+00:00,109.489,109.502,109.454,109.494,1098660000
2021-06-08T19:00:00+00:00,109.494,109.513,109.462,109.474,1343280000
2021-06-08T20:00:00+00:00,109.474,109.502,109.463,109.492,846750000
2021-06-08T21:00:00+00:00,109.489,109.512,109.481,109.482,320840000
2021-06-08T22:00:00+00:00,109.483,109.512,109.481,109.491,339530000
2021-06-08T23:00:00+00:00,109.491,109.503,109.457,109.47,593230000
2021-06-09T00:00:00+00:00,109.47,109.489,109.409,109.449,2914340000
2021-06-09T01:00:00+00:00,109.447,109.461,109.404,109.431,1854160000
2021-06-09T02:00:00+00:00,109.433,109.466,109.411,109.437,1585060000
2021-06-09T03:00:00+00:00,109.437,109.485,109.42,109.48,1327980000
2021-06-09T04:00:00+00:00,109.481,109.505,109.461,109.478,1322440000
2021-06-09T05:00:00+00:00,109.477,109.494,109.453,109.47,970010000
2021-06-09T06:00:00+00:00,109.469,109.48,109.326,109.403,4236190000
2021-06-09T07:00:00+00:00,109.404,109.477,109.392,109.451,3200850000
2021-06-09T08:00:00+00:00,109.451,109.504,109.379,109.48,4644020000
2021-06-09T09:00:00+00:00,109.48,109.508,109.45,109.45,2519810000
2021-06-09T10:00:00+00:00,109.452,109.475,109.427,109.457,2379910000
2021-06-09T11:00:00+00:00,109.459,109.475,109.354,109.385,3080540000
2021-06-09T12:00:00+00:00,109.384,109.423,109.353,109.401,4756310000
2021-06-09T13:00:00+00:00,109.401,109.401,109.224,109.287,6362150000
2021-06-09T14:00:00+00:00,109.286,109.646,109.277,109.595,10192880000
2021-06-09T15:00:00+00:00,109.595,109.624,109.568,109.618,2614620000
2021-06-09T16:00:00+00:00,109.617,109.65,109.615,109.648,1529070000
2021-06-09T17:00:00+00:00,109.648,109.649,109.596,109.602,1771480000
2021-06-09T18:00:00+00:00,109.602,109.615,109.564,109.571,1633170000
2021-06-09T19:00:00+00:00,109.571,109.656,109.557,109.621,2388960000
2021-06-09T20:00:00+00:00,109.622,109.642,109.61,109.618,1216650000
2021-06-09T21:00:00+00:00,109.598,109.623,109.587,109.616,584090000
2021-06-09T22:00:00+00:00,109.617,109.66,109.609,109.632,677780000
2021-06-09T23:00:00+00:00,109.632,109.64,109.607,109.613,801200000
2021-06-10T00:00:00+00:00,109.614,109.678,109.579,109.621,3197640000
2021-06-10T01:00:00+00:00,109.624,109.626,109.517,109.528,3915660000
2021-06-10T02:00:00+00:00,109.529,109.582,109.526,109.568,2047990000
2021-06-10T03:00:00+00:00,109.566,109.576,109.532,109.548,1329210000
2021-06-10T04:00:00+00:00,109.547,109.579,109.546,109.576,1500680000
2021-06-10T05:00:00+00:00,109.576,109.577,109.53,109.551,1759290000
