Etc/UTC,Open,High,Low,Close,Volume
2022-09-04T21:00:00+00:00,140.099,140.18,140.089,140.141,624040000
2022-09-04T22:00:00+00:00,140.142,140.428,140.117,140.331,8162120000
2022-09-04T23:00:00+00:00,140.332,140.55,140.318,140.537,8118020000
2022-09-05T00:00:00+00:00,140.536,140.552,140.276,140.308,21683690000
2022-09-05T01:00:00+00:00,140.306,140.325,140.115,140.162,21416540000
2022-09-05T02:00:00+00:00,140.164,140.358,140.121,140.292,20217890000
2022-09-05T03:00:00+00:00,140.293,140.345,140.249,140.345,11565240000
2022-09-05T04:00:00+00:00,140.342,140.419,140.291,140.348,11943950000
2022-09-05T05:00:00+00:00,140.348,140.482,140.318,140.346,18097490000
2022-09-05T06:00:00+00:00,140.348,140.449,140.294,140.357,18725200000
2022-09-05T07:00:00+00:00,140.357,140.594,140.33,140.566,21035790000
2022-09-05T08:00:00+00:00,140.567,140.585,140.434,140.535,15120270000
2022-09-05T09:00:00+00:00,140.537,140.565,140.376,140.427,15806710000
2022-09-05T10:00:00+00:00,140.428,140.496,140.393,140.494,13848790000
2022-09-05T11:00:00+00:00,140.495,140.553,140.462,140.501,10372370000
2022-09-05T12:00:00+00:00,140.5,140.648,140.499,140.583,17413250000
2022-09-05T13:00:00+00:00,140.583,140.659,140.533,140.606,11740450000
2022-09-05T14:00:00+00:00,140.609,140.624,140.496,140.554,10685370000
2022-09-05T15:00:00+00:00,140.554,140.554,140.482,140.486,4894670000
2022-09-05T16:00:00+00:00,140.489,140.549,140.484,140.525,4435520000
2022-09-05T17:00:00+00:00,140.525,140.551,140.51,140.544,1344570000
2022-09-05T18:00:00+00:00,140.546,140.562,140.531,140.538,2499900000
2022-09-05T19:00:00+00:00,140.54,140.565,140.531,140.545,4152900000
2022-09-05T20:00:00+00:00,140.546,140.589,140.542,140.572,3450210000
2022-09-05T21:00:00+00:00,140.556,140.583,140.521,140.576,5351700000
2022-09-05T22:00:00+00:00,140.575,140.582,140.437,140.464,6372190000
2022-09-05T23:00:00+00:00,140.464,140.507,140.341,140.429,7256180000
2022-09-06T00:00:00+00:00,140.431,140.448,140.245,140.28,20100810000
2022-09-06T01:00:00+00:00,140.279,140.427,140.277,140.411,13247020000
2022-09-06T02:00:00+00:00,140.409,140.564,140.382,140.475,13209310000
2022-09-06T03:00:00+00:00,140.474,140.605,140.469,140.592,8102760000
2022-09-06T04:00:00+00:00,140.59,140.962,140.569,140.922,18291860000
2022-09-06T05:00:00+00:00,140.922,141.093,140.85,141.041,17939290000
2022-09-06T06:00:00+00:00,141.042,141.238,141.022,141.175,27129070000
2022-09-06T07:00:00+00:00,141.175,141.733,141.157,141.534,35265850000
2022-09-06T08:00:00+00:00,141.536,141.862,141.51,141.686,24423930000
2022-09-06T09:00:00+00:00,141.687,141.796,141.577,141.663,16321080000
2022-09-06T10:00:00+00:00,141.66,141.809,141.566,141.752,17592390000
2022-09-06T11:00:00+00:00,141.755,142.103,141.712,141.906,22658390000
2022-09-06T12:00:00+00:00,141.907,142.396,141.871,142.374,31272200000
2022-09-06T13:00:00+00:00,142.374,142.549,142.303,142.545,36078650000
2022-09-06T14:00:00+00:00,142.552,142.912,142.547,142.7,46072240000
2022-09-06T15:00:00+00:00,142.701,142.974,142.565,142.946,26179270000
2022-09-06T16:00:00+00:00,142.947,143.073,142.83,142.932,18120420000
2022-09-06T17:00:00+00:00,142.932,142.965,142.833,142.945,10962930000
2022-09-06T18:00:00+00:00,142.943,142.967,142.851,142.883,10723140000
2022-09-06T19:00:00+00:00,142.884,142.884,142.756,142.802,11286360000
2022-09-06T20:00:00+00:00,142.801,142.834,142.779,142.786,3446290000
2022-09-06T21:00:00+00:00,142.783,142.793,142.704,142.765,3432410000
2022-09-06T22:00:00+00:00,142.764,143.589,142.759,143.338,14365900000
2022-09-06T23:00:00+00:00,143.338,143.367,143.03,143.158,25930420000
2022-09-07T00:00:00+00:00,143.158,143.337,142.926,143.096,35409530000
2022-09-07T01:00:00+00:00,143.099,143.312,143.043,143.162,25643040000
2022-09-07T02:00:00+00:00,143.161,143.735,143.146,143.689,34039260000
2022-09-07T03:00:00+00:00,143.689,144.087,143.559,143.999,31083040000
2022-09-07T04:00:00+00:00,143.999,144.384,143.844,143.989,34383850000
2022-09-07T05:00:00+00:00,143.988,144.156,143.754,144.144,25042360000
2022-09-07T06:00:00+00:00,144.138,144.252,143.869,144.101,26648900000
2022-09-07T07:00:00+00:00,144.099,144.202,143.85,143.898,32020130000
2022-09-07T08:00:00+00:00,143.899,144.097,143.873,144.052,24923760000
2022-09-07T09:00:00+00:00,144.052,144.184,144.025,144.111,17278300000
2022-09-07T10:00:00+00:00,144.111,144.725,144.096,144.696,30599340000
2022-09-07T11:00:00+00:00,144.696,144.989,144.659,144.962,41094480000
2022-09-07T12:00:00+00:00,144.963,144.963,144.581,144.819,37512640000
2022-09-07T13:00:00+00:00,144.82,144.95,144.652,144.861,32048890000
2022-09-07T14:00:00+00:00,144.862,144.879,144.218,144.495,39074980000
2022-09-07T15:00:00+00:00,144.492,144.568,144.306,144.383,21979860000
2022-09-07T16:00:00+00:00,144.383,144.443,144.149,144.297,16054620000
2022-09-07T17:00:00+00:00,144.295,144.315,143.836,143.932,21369030000
2022-09-07T18:00:00+00:00,143.931,144.147,143.924,144.132,15220110000
2022-09-07T19:00:00+00:00,144.131,144.138,143.669,143.715,15052740000
2022-09-07T20:00:00+00:00,143.717,143.848,143.715,143.738,4808300000
2022-09-07T21:00:00+00:00,143.73,143.79,143.698,143.74,1539500000
2022-09-07T22:00:00+00:00,143.74,144.124,143.723,144.026,10581770000
2022-09-07T23:00:00+00:00,144.028,144.307,144.003,144.088,13618260000
2022-09-08T00:00:00+00:00,144.09,144.555,143.986,144.33,18486430000
2022-09-08T01:00:00+00:00,144.33,144.33,143.923,144.143,19026330000
2022-09-08T02:00:00+00:00,144.143,144.249,144.064,144.205,11109500000
2022-09-08T03:00:00+00:00,144.201,144.308,143.956,144,16816940000
2022-09-08T04:00:00+00:00,144,144.043,143.692,144.003,14581460000
2022-09-08T05:00:00+00:00,144.005,144.114,143.534,143.75,15247260000
2022-09-08T06:00:00+00:00,143.758,143.809,143.458,143.661,16904950000
2022-09-08T07:00:00+00:00,143.66,143.93,143.618,143.822,20537320000
2022-09-08T08:00:00+00:00,143.821,144.146,143.427,144.038,25456050000
2022-09-08T09:00:00+00:00,144.039,144.131,143.842,143.868,10022330000
2022-09-08T10:00:00+00:00,143.872,143.915,143.604,143.674,14072000000
