Etc/UTC,Open,High,Low,Close,Volume
2024-04-03T00:00:00+00:00,151.545,151.554,151.439,151.554,14974890000
2024-04-03T01:00:00+00:00,151.555,151.639,151.552,151.595,12934960000
2024-04-03T02:00:00+00:00,151.595,151.612,151.538,151.581,8306940000
2024-04-03T03:00:00+00:00,151.58,151.583,151.54,151.561,8517650000
2024-04-03T04:00:00+00:00,151.561,151.593,151.532,151.591,7834440000
2024-04-03T05:00:00+00:00,151.59,151.608,151.535,151.593,9718770000
2024-04-03T06:00:00+00:00,151.593,151.68,151.574,151.667,14351830000
2024-04-03T07:00:00+00:00,151.668,151.734,151.668,151.676,16381640000
2024-04-03T08:00:00+00:00,151.677,151.735,151.677,151.732,9863520000
2024-04-03T09:00:00+00:00,151.734,151.799,151.714,151.753,12316280000
2024-04-03T10:00:00+00:00,151.755,151.757,151.707,151.71,11329050000
2024-04-03T11:00:00+00:00,151.71,151.783,151.681,151.772,12379450000
2024-04-03T12:00:00+00:00,151.771,151.913,151.749,151.849,25978750000
2024-04-03T13:00:00+00:00,151.848,151.953,151.799,151.917,19584810000
2024-04-03T14:00:00+00:00,151.917,151.917,151.644,151.785,34420860000
2024-04-03T15:00:00+00:00,151.785,151.824,151.676,151.677,19510570000
2024-04-03T16:00:00+00:00,151.678,151.761,151.577,151.645,14571850000
2024-04-03T17:00:00+00:00,151.65,151.698,151.629,151.679,7932860000
2024-04-03T18:00:00+00:00,151.679,151.688,151.65,151.669,7064570000
2024-04-03T19:00:00+00:00,151.67,151.703,151.655,151.679,6731480000
2024-04-03T20:00:00+00:00,151.679,151.703,151.669,151.682,4204710000
2024-04-03T21:00:00+00:00,151.677,151.68,151.626,151.645,1271710000
2024-04-03T22:00:00+00:00,151.643,151.644,151.568,151.585,2904350000
2024-04-03T23:00:00+00:00,151.586,151.632,151.563,151.581,8684870000
2024-04-04T00:00:00+00:00,151.581,151.68,151.537,151.567,18041650000
2024-04-04T01:00:00+00:00,151.567,151.67,151.558,151.643,13469620000
2024-04-04T02:00:00+00:00,151.642,151.709,151.638,151.707,13445300000
2024-04-04T03:00:00+00:00,151.707,151.722,151.66,151.671,13249720000
2024-04-04T04:00:00+00:00,151.674,151.701,151.648,151.694,13601480000
2024-04-04T05:00:00+00:00,151.695,151.698,151.638,151.64,9898870000
2024-04-04T06:00:00+00:00,151.64,151.699,151.597,151.688,13682550000
2024-04-04T07:00:00+00:00,151.686,151.755,151.676,151.688,17435970000
2024-04-04T08:00:00+00:00,151.688,151.743,151.686,151.711,17684890000
2024-04-04T09:00:00+00:00,151.712,151.76,151.706,151.748,11574520000
2024-04-04T10:00:00+00:00,151.747,151.748,151.692,151.7,9633620000
2024-04-04T11:00:00+00:00,151.699,151.748,151.611,151.742,11818380000
2024-04-04T12:00:00+00:00,151.742,151.77,151.61,151.623,23572500000
2024-04-04T13:00:00+00:00,151.623,151.673,151.503,151.589,22036110000
2024-04-04T14:00:00+00:00,151.59,151.686,151.516,151.664,24242490000
2024-04-04T15:00:00+00:00,151.664,151.702,151.65,151.662,13740870000
2024-04-04T16:00:00+00:00,151.662,151.67,151.622,151.645,10214470000
2024-04-04T17:00:00+00:00,151.645,151.677,151.616,151.672,11056850000
2024-04-04T18:00:00+00:00,151.672,151.685,151.147,151.202,27161550000
2024-04-04T19:00:00+00:00,151.201,151.327,151.119,151.231,35951920000
2024-04-04T20:00:00+00:00,151.231,151.351,151.187,151.329,9250910000
2024-04-04T21:00:00+00:00,151.326,151.334,151.263,151.31,2640780000
2024-04-04T22:00:00+00:00,151.31,151.316,151.208,151.308,4767430000
2024-04-04T23:00:00+00:00,151.306,151.307,151.212,151.293,8547940000
2024-04-05T00:00:00+00:00,151.292,151.338,150.81,150.908,30453680000
2024-04-05T01:00:00+00:00,150.909,151.086,150.81,151.064,27796120000
2024-04-05T02:00:00+00:00,151.065,151.219,151.065,151.183,18308250000
2024-04-05T03:00:00+00:00,151.181,151.267,151.143,151.261,15206550000
2024-04-05T04:00:00+00:00,151.262,151.293,151.202,151.215,11893480000
2024-04-05T05:00:00+00:00,151.216,151.222,151.13,151.184,12664230000
2024-04-05T06:00:00+00:00,151.184,151.293,151.091,151.26,19717550000
2024-04-05T07:00:00+00:00,151.26,151.353,151.168,151.336,20831450000
2024-04-05T08:00:00+00:00,151.336,151.45,151.306,151.41,20792730000
2024-04-05T09:00:00+00:00,151.411,151.446,151.372,151.418,14169970000
2024-04-05T10:00:00+00:00,151.417,151.425,151.332,151.337,14108020000
2024-04-05T11:00:00+00:00,151.337,151.41,151.336,151.373,13642300000
2024-04-05T12:00:00+00:00,151.372,151.748,151.27,151.656,41616100000
2024-04-05T13:00:00+00:00,151.656,151.75,151.593,151.613,35632400000
2024-04-05T14:00:00+00:00,151.612,151.644,151.439,151.521,34336500000
2024-04-05T15:00:00+00:00,151.522,151.666,151.522,151.59,27446460000
2024-04-05T16:00:00+00:00,151.59,151.616,151.526,151.579,18459650000
2024-04-05T17:00:00+00:00,151.578,151.613,151.546,151.585,13274930000
2024-04-05T18:00:00+00:00,151.585,151.588,151.535,151.553,18923790000
2024-04-05T19:00:00+00:00,151.553,151.649,151.541,151.646,11785640000
2024-04-05T20:00:00+00:00,151.646,151.647,151.604,151.617,4857420000
2024-04-07T21:00:00+00:00,151.569,151.608,151.54,151.6,4912210000
2024-04-07T22:00:00+00:00,151.6,151.729,151.584,151.692,4518780000
2024-04-07T23:00:00+00:00,151.691,151.694,151.645,151.68,7225070000
2024-04-08T00:00:00+00:00,151.679,151.779,151.67,151.709,17155700000
2024-04-08T01:00:00+00:00,151.711,151.816,151.675,151.777,18334910000
2024-04-08T02:00:00+00:00,151.778,151.78,151.681,151.769,14788710000
2024-04-08T03:00:00+00:00,151.77,151.786,151.746,151.767,12252110000
2024-04-08T04:00:00+00:00,151.769,151.796,151.763,151.793,12764000000
2024-04-08T05:00:00+00:00,151.792,151.804,151.752,151.787,14395430000
2024-04-08T06:00:00+00:00,151.787,151.833,151.754,151.758,15988680000
2024-04-08T07:00:00+00:00,151.758,151.876,151.755,151.869,16963680000
2024-04-08T08:00:00+00:00,151.87,151.912,151.841,151.906,16816240000
2024-04-08T09:00:00+00:00,151.907,151.918,151.863,151.872,10168920000
2024-04-08T10:00:00+00:00,151.873,151.888,151.825,151.851,7544970000
2024-04-08T11:00:00+00:00,151.852,151.922,151.846,151.918,7566570000
2024-04-08T12:00:00+00:00,151.918,151.941,151.851,151.877,9041580000
2024-04-08T13:00:00+00:00,151.875,151.876,151.717,151.734,13763610000
2024-04-08T14:00:00+00:00,151.738,151.842,151.729,151.811,14498790000
