time,open,high,low,close,Up,Down,Daily High,Daily Low
1770242400,156.798,157.338,156.526,157.027,,,157.338,156.526
1770328800,156.907,157.266,156.516,157.242,,,157.266,156.516
1770588000,157.532,157.659,155.519,155.887,,,157.659,155.519
1770674400,155.802,156.292,154.056,154.385,,,156.292,154.056
1770760800,154.281,154.653,152.553,153.254,,,154.653,152.553
1770847200,153.149,153.758,152.267,152.728,,,153.758,152.267
1770933600,152.717,153.667,152.594,152.711,,,153.667,152.594
1771192800,152.685,153.638,152.598,153.514,,,153.638,152.598
1771279200,153.386,153.923,152.7,153.293,,,153.923,152.7
1771365600,153.222,154.867,153.071,154.819,,,154.867,153.071
1771452000,154.76,155.341,154.541,154.99,,,155.341,154.541
1771538400,154.968,155.643,154.714,155.025,,,155.643,154.714
1771797600,154.875,155.043,153.998,154.663,,,155.043,153.998
1771884000,154.623,156.282,154.525,155.898,,,156.282,154.525
1771970400,155.823,156.825,155.35,156.358,,,156.825,155.35
1772056800,156.331,156.433,155.7,156.13,,,156.433,155.7
1772143200,156.066,156.234,155.537,156.127,,,156.234,155.537
1772402400,155.956,157.752,155.95,157.351,,,157.752,155.95
1772488800,157.367,157.969,157.149,157.684,,,157.969,157.149
1772575200,157.502,157.866,156.851,157.045,,,157.866,156.851
1772661600,157.007,157.85,156.454,157.551,,,157.85,156.454
1772748000,157.523,158.09,157.379,157.806,,,158.09,157.379
1773003600,158.034,158.9,157.629,157.654,,,158.9,157.629
1773090000,157.612,158.133,157.273,158.059,,,158.133,157.273
1773176400,158.043,158.977,157.861,158.952,,,158.977,157.861
1773262800,158.908,159.432,158.57,159.349,,,159.432,158.57
1773349200,159.296,159.746,159.002,159.735,,,159.746,159.002
1773608400,159.534,159.743,158.847,159.04,,,159.743,158.847
1773694800,159.02,159.496,158.721,158.998,,,159.496,158.721
1773781200,158.965,159.899,158.568,159.883,,,159.899,158.568
1773867600,159.817,159.847,157.508,157.705,,,159.847,157.508
1773954000,157.652,159.389,157.6,159.239,,,159.389,157.6
1774213200,159.312,159.659,158.02,158.422,,,159.659,158.02
1774299600,158.408,159.191,158.239,158.7,,,159.191,158.239
1774386000,158.686,159.5,158.562,159.467,,,159.5,158.562
1774472400,159.462,159.849,159.283,159.759,,,159.849,159.283
1774558800,159.646,160.412,159.455,160.256,,,160.412,159.455
1774818000,160.163,160.462,159.325,159.736,,,160.462,159.325
1774904400,159.658,159.974,158.658,158.717,,,159.974,158.658
1774990800,158.747,159.013,158.271,158.786,,,159.013,158.271
1775077200,158.804,159.746,158.54,159.601,,,159.746,158.54
1775163600,159.536,159.819,159.427,159.598,,,159.819,159.427
1775422800,159.454,159.832,159.304,159.676,,,159.832,159.304
1775509200,159.677,160.033,159.47,159.617,,,160.033,159.47
1775595600,159.582,159.733,157.884,158.559,,,159.733,157.884
1775682000,158.596,159.299,158.446,158.994,,,159.299,158.446
1775768400,158.919,159.373,158.903,159.289,,,159.373,158.903
1776027600,159.638,159.86,159.289,159.441,,,159.86,159.289
1776114000,159.437,159.444,158.598,158.801,,,159.444,158.598
1776200400,158.738,159.155,158.646,158.957,,,159.155,158.646
1776286800,158.962,159.303,158.262,159.143,,,159.303,158.262
1776373200,159.139,159.528,157.596,158.619,,,159.528,157.596
1776632400,158.759,159.204,158.552,158.813,,,159.204,158.552
1776718800,158.742,159.64,158.726,159.393,,,159.64,158.726
1776805200,159.327,159.574,159.102,159.465,,,159.574,159.102
1776891600,159.449,159.843,159.294,159.737,,,159.843,159.294
1776978000,159.618,159.843,159.309,159.334,,,159.843,159.309
1777237200,159.553,159.598,159.092,159.418,,,159.598,159.092
1777323600,159.371,159.787,158.96,159.61,,,159.787,158.96
1777410000,159.511,160.474,159.481,160.443,,,160.474,159.481
1777496400,160.369,160.726,155.558,156.618,,,160.726,155.558
1777582800,156.499,157.328,155.489,157.073,,,157.328,155.489
1777842000,156.733,157.301,155.696,157.241,,,157.301,155.696
1777928400,157.176,157.922,157.08,157.888,,,157.922,157.08
1778014800,157.83,157.936,155.028,156.363,,,157.936,155.028
1778101200,156.347,156.957,156.019,156.928,,,156.957,156.019
1778187600,156.872,156.995,156.432,156.701,,,156.995,156.432
1778446800,156.606,157.271,156.51,157.218,,,157.271,156.51
1778533200,157.108,157.767,156.749,157.606,,,157.767,156.749
1778619600,157.582,157.926,157.537,157.883,,,157.926,157.537
1778706000,157.802,158.422,157.313,158.383,,,158.422,157.313
1778792400,158.303,158.844,158.262,158.793,,,158.844,158.262
1779051600,158.711,159.082,158.613,158.851,,,159.082,158.613
1779138000,158.78,159.251,158.651,159.078,,,159.251,158.651
1779224400,159.006,159.169,158.591,158.925,,,159.169,158.591
1779310800,158.861,159.347,158.805,158.983,,,159.347,158.805
1779397200,158.901,159.233,158.88,159.188,,,159.233,158.88
1779656400,158.783,159.043,158.756,158.921,,,159.043,158.756
1779742800,158.862,159.382,158.817,159.301,,,159.382,158.817
1779829200,159.257,159.579,159.174,159.517,,,159.579,159.174
1779915600,159.445,159.654,159.107,159.247,,,159.654,159.107
1780002000,159.195,159.378,159.095,159.261,,,159.378,159.095
1780261200,159.337,159.765,159.302,159.665,,,159.765,159.302
1780347600,159.626,159.989,159.568,159.93,,,159.989,159.568
1780434000,159.856,160.092,159.371,160.087,,,160.092,159.371
1780520400,159.984,160.075,159.598,160.021,,,160.075,159.598
1780606800,159.97,160.343,159.721,160.249,,,160.343,159.721
1780866000,160.214,160.396,159.833,160.173,,,160.396,159.833
1780952400,160.117,160.446,160.052,160.366,,,160.446,160.052
1781038800,160.322,160.575,160.24,160.556,,,160.575,160.24
1781125200,160.445,160.595,159.568,159.97,,,160.595,159.568
1781211600,159.888,160.375,159.873,160.197,,,160.375,159.873
1781470800,160.113,160.397,159.731,160.352,,,160.397,159.731
1781557200,160.287,160.482,160.048,160.461,,,160.482,160.048
1781643600,160.361,160.797,160.119,160.659,,,160.797,160.119
1781730000,160.599,161.809,160.478,161.403,,,161.809,160.478
1781816400,161.324,161.456,160.989,161.276,,,161.456,160.989
1782075600,161.208,161.926,161.075,161.603,,,161.926,161.075
1782162000,161.504,161.741,161.27,161.576,,,161.741,161.27
1782248400,161.475,161.841,161.465,161.8,,,161.841,161.465
1782334800,161.73,161.947,161.559,161.802,,,161.947,161.559
1782421200,161.753,161.848,161.531,161.759,,,161.848,161.531
1782680400,161.712,161.982,161.706,161.935,,,161.982,161.706
1782766800,161.866,162.67,161.866,162.574,,,162.67,161.866
1782853200,162.491,162.841,162.295,162.599,,,162.841,162.295
1782939600,162.535,162.597,160.629,161.115,,,162.597,160.629
1783026000,161.023,161.523,160.481,161.362,,,161.523,160.481
1783285200,161.254,162.427,161.254,162.087,,,162.427,161.254
1783371600,162.055,162.182,161.669,162.106,,,162.182,161.669
1783458000,162.026,162.707,162.026,162.631,,,162.707,162.026
1783544400,162.513,162.616,162.246,162.389,,,162.616,162.246
1783630800,162.349,162.431,161.278,161.734,,,162.431,161.278
1783890000,161.672,162.482,161.662,162.453,,,162.482,161.662
1783976400,162.379,162.47,161.598,162.259,,,162.47,161.598
1784062800,162.158,162.419,161.891,162.188,,,162.419,161.891
1784149200,162.085,162.545,161.979,162.367,,,162.545,161.979
1784235600,162.378,162.521,162.13,162.402,,,162.521,162.13
1784494800,162.415,162.594,162.197,162.499,,,162.594,162.197
1784581200,162.451,163.24,162.429,163.194,,,163.24,162.429
1784667600,163.168,163.228,162.677,163.157,,,163.228,162.677
1784754000,163.085,163.989,162.996,163.86,,,163.989,162.996
1784840400,163.811,163.939,163.637,163.863,,,163.939,163.637
1785099600,163.568,163.796,163.331,163.744,,,163.796,163.331
1785186000,163.669,163.951,163.646,163.865,,,163.951,163.646
1785272400,163.76,163.908,163.233,163.437,,,163.908,163.233
1785358800,163.33,163.741,157.969,159.536,,,163.741,157.969
1785445200,159.465,160.877,157.505,157.651,,,160.877,157.505
1785704400,157.154,157.885,155.227,157.167,,,157.885,155.227
1785790800,157.156,157.959,157.146,157.736,,,157.959,157.146
1785877200,157.71,157.877,157.306,157.767,,,157.877,157.306
1785963600,157.719,158.554,157.558,158.451,,,158.554,157.558
1786050000,158.406,158.575,156.67,157.793,,,158.575,156.67
1786309200,157.666,159.365,157.666,159.307,,,159.365,157.666
1786395600,159.232,159.39,158.919,159.287,,,159.39,158.919
1786482000,159.265,159.541,158.587,159.421,,,159.541,158.587
1786568400,159.399,159.567,159.023,159.512,,,159.567,159.023
1786654800,159.463,159.518,158.594,159.326,,,159.518,158.594
1786914000,159.262,159.597,158.84,159.468,,,159.597,158.84
1787000400,159.428,159.779,159.305,159.629,,,159.779,159.305
1787086800,159.572,159.644,158.042,158.147,,,159.644,158.042
1787173200,158.084,159.184,158.024,159.066,,,159.184,158.024
1787259600,159.002,159.135,158.351,158.983,,,159.135,158.351
1787518800,158.979,159.284,158.546,159.095,,,159.284,158.546
1787605200,159.033,159.49,159.007,159.201,,,159.49,159.007
1787691600,159.22,159.447,158.882,159.308,,,159.447,158.882
1787778000,159.262,159.524,159.112,159.4,,,159.524,159.112
1787864400,159.32,160.204,159.295,160.098,,,160.204,159.295
1788123600,160.047,160.2,159.474,159.737,,,160.2,159.474
1788210000,159.723,160.273,159.637,160.197,,,160.273,159.637
1788296400,160.139,160.393,158.198,158.722,,,160.393,158.198
1788382800,158.647,158.968,157.372,157.379,,,158.968,157.372
