time,open,high,low,close,Up,Down,Daily High,Daily Low
1756332000,147.378,147.489,146.662,146.916,,,147.489,146.662
1756418400,146.916,147.411,146.767,146.993,,,147.411,146.767
1756677600,147.06,147.382,146.788,147.148,,,147.382,146.788
1756764000,147.161,148.945,147.051,148.334,,,148.945,147.051
1756850400,148.329,149.137,147.882,148.058,,,149.137,147.882
1756936800,148.044,148.778,147.793,148.407,,,148.778,147.793
1757023200,148.393,148.515,146.82,147.394,,,148.515,146.82
1757282400,148.199,148.577,147.343,147.479,,,148.577,147.343
1757368800,147.463,147.511,146.311,147.386,,,147.511,146.311
1757455200,147.369,147.647,147.112,147.375,,,147.647,147.112
1757541600,147.389,148.189,146.991,147.149,,,148.189,146.991
1757628000,147.149,148.072,147.124,147.645,,,148.072,147.124
1757887200,147.721,147.779,147.234,147.33,,,147.779,147.234
1757973600,147.307,147.538,146.281,146.433,,,147.538,146.281
1758060000,146.444,147.048,145.485,146.909,,,147.048,145.485
1758146400,146.919,148.267,146.773,147.969,,,148.267,146.773
1758232800,147.939,148.283,147.198,147.912,,,148.283,147.198
1758492000,147.889,148.376,147.661,147.715,,,148.376,147.661
1758578400,147.719,147.927,147.463,147.581,,,147.927,147.463
1758664800,147.56,148.917,147.519,148.784,,,148.917,147.519
1758751200,148.784,149.928,148.561,149.739,,,149.928,148.561
1758837600,149.74,149.956,149.406,149.454,,,149.956,149.406
1759096800,149.458,149.513,148.474,148.583,,,149.513,148.474
1759183200,148.578,148.848,147.655,147.839,,,148.848,147.655
1759269600,147.839,148.226,146.591,147.015,,,148.226,146.591
1759356000,147.035,147.514,146.601,147.194,,,147.514,146.601
1759442400,147.183,147.815,147.094,147.399,,,147.815,147.094
1759701600,149.361,150.476,149.05,150.264,,,150.476,149.05
1759788000,150.246,152.044,150.246,151.866,,,152.044,150.246
1759874400,151.872,152.998,151.742,152.643,,,152.998,151.742
1759960800,152.641,153.232,152.116,153.055,,,153.232,152.116
1760047200,153.049,153.275,151.119,151.119,,,153.275,151.119
1760306400,151.594,152.453,151.594,152.215,,,152.453,151.594
1760392800,152.211,152.613,151.608,151.694,,,152.613,151.608
1760479200,151.694,151.87,150.903,151.095,,,151.87,150.903
1760565600,151.1,151.397,150.214,150.378,,,151.397,150.214
1760652000,150.381,150.64,149.378,150.584,,,150.64,149.378
1760911200,150.462,151.2,150.279,150.652,,,151.2,150.279
1760997600,150.654,152.174,150.475,151.855,,,152.174,150.475
1761084000,151.854,152.045,151.493,151.877,,,152.045,151.493
1761170400,151.905,152.797,151.825,152.542,,,152.797,151.825
1761256800,152.541,153.062,152.286,152.81,,,153.062,152.286
1761516000,152.869,153.255,152.568,152.799,,,153.255,152.568
1761602400,152.826,152.826,151.761,152.038,,,152.826,151.761
1761688800,152.036,153.06,151.541,152.631,,,153.06,151.541
1761775200,152.63,154.448,152.165,154.05,,,154.448,152.165
1761861600,154.053,154.413,153.655,153.94,,,154.413,153.655
1762120800,153.988,154.296,153.928,154.191,,,154.296,153.928
1762207200,154.193,154.482,153.319,153.656,,,154.482,153.319
1762293600,153.653,154.356,152.962,154.091,,,154.356,152.962
1762380000,154.113,154.14,152.833,153.043,,,154.14,152.833
1762466400,152.995,153.595,152.823,153.378,,,153.595,152.823
1762725600,153.496,154.249,153.408,154.128,,,154.249,153.408
1762812000,154.121,154.495,153.67,154.119,,,154.495,153.67
1762898400,154.146,155.046,154.054,154.769,,,155.046,154.054
1762984800,154.775,155.017,154.129,154.521,,,155.017,154.129
1763071200,154.534,154.763,153.617,154.493,,,154.763,153.617
1763330400,154.307,155.306,154.307,155.186,,,155.306,154.307
1763416800,155.19,155.734,154.819,155.452,,,155.734,154.819
1763503200,155.453,157.185,155.217,157.137,,,157.185,155.217
1763589600,157.116,157.892,156.877,157.457,,,157.892,156.877
1763676000,157.457,157.541,156.207,156.378,,,157.541,156.207
1763935200,156.547,157.193,156.415,156.835,,,157.193,156.415
1764021600,156.836,156.989,155.804,155.971,,,156.989,155.804
1764108000,155.969,156.741,155.657,156.45,,,156.741,155.657
1764194400,156.431,156.46,155.722,156.274,,,156.46,155.722
