date,reference_source,symbol,open,high,low,close,range_pips,close_change_pips,abs_close_change_pips,body_size_pips,body_pct_of_range,candle_direction,break_previous_high,break_previous_low,week_high_so_far,week_low_so_far,previous_week_high,previous_week_low,range_ytd_rank,abs_close_move_ytd_rank,ytd_observation_count,is_event_date,is_prior_20_window,prior_20_observation_count,prior_20_avg_range_pips,prior_20_median_range_pips,prior_20_max_range_pips,range_vs_prior_20_avg,range_vs_prior_20_median,range_vs_prior_20_max
2026-02-10,FXCM,USDJPY,155.867,156.292,154.051,154.37099999999998,224.1000000000014,-149.60000000000093,149.60000000000093,149.60000000000093,0.6675591253904507,DOWN,False,True,157.66,154.051,157.337,154.548,7,11,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-11,FXCM,USDJPY,154.37099999999998,154.64999999999998,152.54899999999998,153.224,210.0999999999999,-114.69999999999914,114.69999999999914,114.69999999999914,0.5459305092812907,DOWN,False,True,157.66,152.54899999999998,157.337,154.548,9,17,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-12,FXCM,USDJPY,153.224,153.759,152.267,152.707,149.19999999999902,-51.69999999999959,51.69999999999959,51.69999999999959,0.3465147453083105,DOWN,False,True,157.66,152.267,157.337,154.548,23,48,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-13,FXCM,USDJPY,152.707,153.664,152.59199999999998,152.629,107.20000000000027,-7.800000000000296,7.800000000000296,7.800000000000296,0.07276119402985332,DOWN,False,False,157.66,152.267,157.337,154.548,44,131,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-16,FXCM,USDJPY,152.658,153.635,152.57999999999998,153.51399999999998,105.50000000000068,88.49999999999909,88.49999999999909,85.59999999999945,0.811374407582928,UP,False,True,153.635,152.57999999999998,157.66,152.267,46,24,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-17,FXCM,USDJPY,153.51399999999998,153.92499999999998,152.69899999999998,153.25199999999998,122.59999999999991,-26.200000000000045,26.200000000000045,26.200000000000045,0.21370309951060412,DOWN,True,False,153.92499999999998,152.57999999999998,157.66,152.267,35,81,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-18,FXCM,USDJPY,153.25199999999998,154.868,153.06699999999998,154.76299999999998,180.10000000000161,151.09999999999957,151.09999999999957,151.09999999999957,0.8389783453636769,UP,True,False,154.868,152.57999999999998,157.66,152.267,19,10,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-19,FXCM,USDJPY,154.76299999999998,155.34199999999998,154.54,154.997,80.19999999999925,23.40000000000373,23.40000000000373,23.40000000000373,0.291770573566134,UP,True,False,155.34199999999998,152.57999999999998,157.66,152.267,76,87,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-20,FXCM,USDJPY,154.997,155.641,154.712,155.027,92.9000000000002,2.9999999999972715,2.9999999999972715,2.9999999999972715,0.03229278794399639,UP,True,False,155.641,152.57999999999998,157.66,152.267,59,141,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-23,FXCM,USDJPY,154.84799999999998,155.04399999999998,153.994,154.64399999999998,104.9999999999983,-38.30000000000098,38.30000000000098,20.400000000000773,0.1942857142857248,DOWN,False,True,155.04399999999998,153.994,155.641,152.57999999999998,48,64,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-24,FXCM,USDJPY,154.64399999999998,156.279,154.522,155.89399999999998,175.7000000000005,125.0,125.0,125.0,0.7114399544678409,UP,True,False,156.279,153.994,155.641,152.57999999999998,20,15,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-25,FXCM,USDJPY,155.89399999999998,156.82299999999998,155.344,156.357,147.8999999999985,46.30000000000223,46.30000000000223,46.30000000000223,0.31304935767412234,UP,True,False,156.82299999999998,153.994,155.641,152.57999999999998,24,56,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-26,FXCM,USDJPY,156.357,156.43099999999998,155.69899999999998,156.09,73.19999999999993,-26.69999999999959,26.69999999999959,26.69999999999959,0.3647540983606505,DOWN,False,False,156.82299999999998,153.994,155.641,152.57999999999998,85,80,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-02-27,FXCM,USDJPY,156.09,156.231,155.53699999999998,156.004,69.40000000000168,-8.600000000001273,8.600000000001273,8.600000000001273,0.12391930835736405,DOWN,False,True,156.82299999999998,153.994,155.641,152.57999999999998,90,127,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-02,FXCM,USDJPY,155.944,157.75199999999998,155.944,157.349,180.79999999999927,134.4999999999999,134.4999999999999,140.5000000000001,0.7771017699115081,UP,True,False,157.75199999999998,155.944,156.82299999999998,153.994,17,13,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-03,FXCM,USDJPY,157.349,157.969,157.15099999999998,157.684,81.8000000000012,33.500000000000796,33.500000000000796,33.500000000000796,0.4095354523227421,UP,True,False,157.969,155.944,156.82299999999998,153.994,72,69,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-04,FXCM,USDJPY,157.684,157.862,156.849,157.04899999999998,101.30000000000052,-63.50000000000193,63.50000000000193,63.50000000000193,0.6268509378085054,DOWN,False,True,157.969,155.944,156.82299999999998,153.994,51,42,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-05,FXCM,USDJPY,157.04899999999998,157.85,156.44899999999998,157.54999999999998,140.10000000000105,50.10000000000048,50.10000000000048,50.10000000000048,0.35760171306209926,UP,False,True,157.969,155.944,156.82299999999998,153.994,26,51,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-06,FXCM,USDJPY,157.54999999999998,158.089,157.366,157.75,72.29999999999848,20.000000000001705,20.000000000001705,20.000000000001705,0.2766251728907625,UP,True,False,158.089,155.944,156.82299999999998,153.994,87,102,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-09,FXCM,USDJPY,158.045,158.89999999999998,157.625,157.64499999999998,127.49999999999773,-10.500000000001819,10.500000000001819,40.00000000000057,0.3137254901960885,DOWN,True,False,158.89999999999998,157.625,158.089,155.944,32,124,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
2026-03-10,FXCM,USDJPY,157.64499999999998,158.134,157.272,158.036,86.19999999999948,39.100000000001955,39.100000000001955,39.100000000001955,0.45359628770304167,UP,False,True,158.89999999999998,157.272,158.089,155.944,64,62,150,False,False,20,73.36499999999987,62.10000000000093,197.79999999999802,,,
